SMILES,FFV
N(c1ccc(cc1)C1([C@@H](CCCC1)C[C@H]1CC[C@H](CCCCC)CC1)c1ccc(cc1)N*)*,0.37129511
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,0.37522129
c1c(c(ccc1)C(c1ccc(Oc2ccc(cc2)O*)cc1)=O)-c1c(cccc1)C(c1ccc(cc1)*)=O,0.37522129
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,0.34814745
c1cc(ccc1Cc1ccc(cc1)N*)NC(c1cc(N2C(=O)C3CC=CCC3C2=O)cc(C(=O)*)c1)=O,0.34814745
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(C(c3ccccc3)(c3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,0.44811081
FC(C(c1ccccc1)(c1cc(c(N2C(c3cc(*)ccc3C2=O)=O)c(c1)C(C)C)C(C)C)c1cc(c(N2C(c3c(ccc(C(C(F)(F)F)(C(F)(F)F)*)c3)C2=O)=O)c(C(C)C)c1)C(C)C)(F)F,0.44811081
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(N)c4)cc3N)cc2)cc1,0.37586152
c1cc(Oc2c(cc(cc2)C(C)(c2cc(N)c(cc2)*)C)N)ccc1S(=O)(=O)c1ccc(O*)cc1,0.37586152
*c1cccc(C(O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.36066207
c1c2c(ccc1Oc1cc3C(=O)N(*)C(c3cc1)=O)C(N(C2=O)c1cc(ccc1)C(c1cccc(c1)*)O)=O,0.36066207
*CC(*)c1ccc(-c2cccc3nsnc23)cc1,0.37001956
c1cc(ccc1-c1cccc2nsnc12)C(C*)*,0.37001956
*Nc1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N*)cc4)cc3)cc2)cc1,0.35190828
C(=C/c1ccc(-c2ccc(/C=C/c3ccc(cc3)N*)cc2)cc1)\c1ccc(cc1)N*,0.35190828
*CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,0.32787972
*CCOCCOCCOC(=O)C=CC(NCCCCCCNC(C=CC(O*)=O)=O)=O,0.32787972
*OC(=O)C(CCSC)NC(=O)CCCCCCCCC(=O)NC(CCSC)C(=O)OC1COC2C(*)COC12,0.35394584
CSCCC(C(O*)=O)NC(CCCCCCCCC(=O)NC(CCSC)C(OC1COC2C1OCC2*)=O)=O,0.35394584
*c1ccc(CCc2ccc(N3C(=O)C(=O)N(*)C3=O)cc2)cc1,0.36028471
C1(=O)C(=O)N(C(=O)N1*)c1ccc(CCc2ccc(*)cc2)cc1,0.36028471
*Nc1cccc(-c2ccc(-c3ccc(-c4cccc(N*)c4)cc3)cc2)c1,0.34297147
c1c(-c2cccc(c2)N*)ccc(-c2ccc(cc2)-c2cc(ccc2)N*)c1,0.34297147
*OP(=O)(Oc1ccc(Br)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0.36041928
*c1ccc(cc1)S(c1ccc(cc1)OP(Oc1ccc(Br)cc1)(O*)=O)(=O)=O,0.36041928
*CC(*)c1ccc(C(O)C(F)(F)F)cc1,0.35930976
c1cc(C(C*)*)ccc1C(O)C(F)(F)F,0.35930976
*CC(*)(C)C(=O)OC1CCCC(C)C1,0.38017657
C1C(CCCC1OC(=O)C(C*)(C)*)C,0.38017657
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,0.36764401
*Oc1ccc(OC(c2ccc(cc2)C(*)=O)=O)cc1CCC(C)CC,0.36764401
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,0.39322876
O(c1ccc(-c2nc(nc(-c3ccccc3)n2)*)cc1)c1ccc(Oc2ccc(cc2)Oc2ccc(*)cc2)cc1,0.39322876
*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(*)=O)cc2)cc1,0.32931388
c1c(ccc(C(=O)OCCOCCOC(=O)c2ccc(O*)cc2)c1)OC(=O)*,0.32931388
*Nc1ccc(C(c2ccc(N*)cc2)=c2ccc(=C(c3ccc(N)cc3)c3ccc(N)cc3)cc2)cc1,0.37954577
c1cc(N)ccc1C(=c1ccc(cc1)=C(c1ccc(cc1)N*)c1ccc(N*)cc1)c1ccc(N)cc1,0.37954577
*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3cccc(N*)c3)c2)cc1,0.35536977
c1ccc(C(C)(C)c2ccc(cc2)N*)cc1C(c1cccc(N*)c1)(C)C,0.35536977
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(N=Cc4ccc(*)cc4)cc3)cc2)cc1,0.37509009
c1c(S(c2ccc(cc2)Oc2ccc(N=Cc3ccc(cc3)*)cc2)(=O)=O)ccc(O*)c1,0.37509009
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC)cc1,0.33673792
C(C(=O)OC)(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(cc1)OC(=O)CCCCC(=O)*,0.33673792
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(*)=O)cc8)cc7)CCC(C(C)(C)C)CC6)cc5)cc4)cc3)C3CC4CC(C3)CC2C4)cc1,0.38086878
O=C(c1ccc(cc1)Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)Oc5ccc(cc5)C5(c6ccc(O*)cc6)C6CC7CC(CC5C7)C6)cc4)cc3)CCC(CC2)C(C)(C)C)cc1)*,0.38086878
*CC(*)C(=O)OCCCCn1c2ccccc2c2ccccc21,0.35334507
c1cccc2c1n(CCCCOC(C(*)C*)=O)c1ccccc12,0.35334507
*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.36493909
c1cccc2C(c3ccc(Oc4ccc(cc4)NC(c4cc5C(N(C(=O)c5cc4)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)=O)=O)cc3)(c3ccc(Oc4ccc(NC(=O)*)cc4)cc3)NC(c12)=O,0.36493909
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)CN6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(CC(=O)Nc8ccc(Oc%10ccc%11nc(-c%12ccccc%12)c(*)nc%11c%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,0.37474439
c1(ccc(*)cc1)Oc1ccc(cc1)-c1c(nc2ccc(Oc3ccc(cc3)NC(CN3C(=O)c4c(ccc(c4)C(C(F)(F)F)(C(F)(F)F)c4cc5c(cc4)C(N(C5=O)CC(Nc4ccc(Oc5ccc6c(c5)nc(*)c(-c5ccccc5)n6)cc4)=O)=O)C3=O)=O)cc2n1)-c1ccccc1,0.37474439
*CC(F)(F)C(F)=C(*)Cl,0.36169864
C(*)C(F)(F)C(=C(*)Cl)F,0.36169864
*CC(=O)NCCCCCCNC(=O)CO*,0.32129189
C(C(=O)NCCCCCCNC(CO*)=O)*,0.32129189
*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,0.37338433
O=C(*)Nc1c(cc(Cc2cc(C)c(c(c2)C)NC(c2cc3c(cc2)C(=O)N(c2cc(c(N=Nc4ccc(F)cc4)cc2)N2C(c4ccc(*)cc4C2=O)=O)C3=O)=O)cc1C)C,0.37338433
*c1ccc2c(c1)C(=O)N(c1ccc(OC(C)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.36566453
C(C)(Oc1ccc(N2C(c3ccc(cc3C2=O)*)=O)cc1)COc1ccc(N2C(c3c(ccc(C(*)(C(F)(F)F)C(F)(F)F)c3)C2=O)=O)cc1,0.36566453
*c1ccc2c(c1)c1cc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(*)s5)c5nsnc45)cc3CCCCCC)ccc1n2C(CCCCCCCC)CCCCCCCC,0.42806849
c1c(sc(-c2cc3c4c(ccc(*)c4)n(C(CCCCCCCC)CCCCCCCC)c3cc2)c1CCCCCC)-c1ccc(-c2cc(CCCCCC)c(*)s2)c2nsnc21,0.42806849
*CCCCOC(=O)CCCCCCCCC(=O)O*,0.35670902
O=C(O*)CCCCCCCCC(=O)OCCCC*,0.35670902
*N=P(*)(OCCOCCOCC)OCCOCCOCC,0.36520289
C(COCCOP(OCCOCCOCC)(*)=N*)OCC,0.36520289
*CC(CS(C)(=O)=O)O*,0.36145145
C(C(O*)CS(=O)(=O)C)*,0.36145145
*O[Si](C)(C)CCCCCCOC(=O)C(C)Oc1ccc(OC(=O)c2ccc(-c3ccc(OCCCCCCCCCC[Si](*)(C)C)cc3)cc2)cc1,0.38168515
C(Oc1ccc(cc1)OC(c1ccc(-c2ccc(OCCCCCCCCCC[Si](C)(C)*)cc2)cc1)=O)(C(OCCCCCC[Si](C)(O*)C)=O)C,0.38168515
*CCN(*)C,0.382623
C(C*)N(*)C,0.382623
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.34952395
O(C(C(C*)(C)*)=O)CCCCCCOc1ccc(C(=O)Oc2ccc(cc2)C#N)cc1,0.34952395
*CCOCCOC(=O)/C=C/C(=O)O*,0.3158043
C(C*)OCCOC(=O)/C=C/C(O*)=O,0.3158043
*CCCCCC(*)CCCCCCCC,0.40682888
C(C(*)CCCCC*)CCCCCCC,0.40682888
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2-c2ccccc2)c2ccccc12,0.36166198
c1c(ccc(c1)-c1cc(-c2ccccc2)c(cc1)C(Oc1c2c(c(O*)cc1)cccc2)=O)C(=O)*,0.36166198
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.39304879
c12C(=O)N(C(=O)c2ccc(C(C(F)(F)F)(*)C(F)(F)F)c1)c1ccc(Cc2ccc(N3C(=O)c4cc(*)ccc4C3=O)cc2)cc1,0.39304879
*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCC(*)=O,0.33709965
O=C(c1c(OC(CCCCCCCC(=O)*)=O)cccc1)OC(c1ccccc1O*)=O,0.33709965
*NC1=C2C(=CC=CC2(N)N*)[C@@H](c2ccc(N)c3ccccc23)C=C1,0.3475975
C12C(=CC=CC2(N*)N)[C@@H](c2c3c(cccc3)c(cc2)N)C=CC=1N*,0.3475975
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c1)C2=O,0.37598194
c1(ccc2C(=O)N(C(=O)c2c1)c1cccc(Oc2ccc(N3C(c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4C3=O)=O)cc2)c1)*,0.37598194
*Oc1ccc(Oc2ccc(C(=Nc3ccccc3)c3ccc(Oc4ccc(Oc5cccc(*)n5)cc4)cc3)cc2)cc1,0.37099152
c1c(ccc(c1)O*)Oc1ccc(C(c2ccc(Oc3ccc(Oc4nc(*)ccc4)cc3)cc2)=Nc2ccccc2)cc1,0.37099152
*Nc1cc(=O)c(N*)c(N)[nH]1,0.2918774
*Nc1c(=O)cc(N*)[nH]c1N,0.2918774
*Oc1ccc(S(=O)(=O)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)cc1,0.34883911
FC1(C(F)(*)C(C1(F)F)(Oc1ccc(S(c2ccc(O*)cc2)(=O)=O)cc1)F)F,0.34883911
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C=C9CCCCC(=Cc%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCCCC4)cc3)cc2)cc1,0.37546992
c1c(ccc(C2(CCCCCC2)c2ccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(O*)cc3)cc2)c1)Oc1ccc(S(=O)(c2ccc(Oc3ccc(cc3)C=C3C(=O)C(CCCC3)=Cc3ccc(*)cc3)cc2)=O)cc1,0.37546992
*CC(*)OC(=O)CCCC1CCCCC1,0.36748858
C1C(CCCC(OC(C*)*)=O)CCCC1,0.36748858
*Nc1ccccc1-c1cccc2c(-c3ccccc3N*)cccc12,0.35396879
c1c(-c2ccccc2N*)c2c(c(-c3c(N*)cccc3)ccc2)cc1,0.35396879
*OC(C)CCCC(C)C(*)=O,0.36757334
C(CCC(O*)C)C(C)C(=O)*,0.36757334
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.34682404
c1cc(cc2C(=O)N(c3ccc(cc3)NC(=O)Nc3ccc(N4C(c5c(ccc(*)c5)C4=O)=O)cc3)C(c12)=O)C(Nc1ccc(Oc2ccc(cc2)NC(*)=O)cc1)=O,0.34682404
*CC(*)(C)C(=O)OCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.34820779
C(CCOC(=O)C(C*)(*)C)CCCCOc1ccc2c(c1)ccc(C(=O)Oc1ccccc1)c2,0.34820779
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nnc(-c3ccccn3)o2)c1,0.37590991
n1nc(-c2ccccn2)oc1-c1cc(N*)cc(NC(c2ccc(C(*)=O)cc2)=O)c1,0.37590991
*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,0.35222541
c1c(cc(cc1OC(c1cc(C(*)=O)ccc1)=O)O*)C,0.35222541
*CCCCCCCC(=O)OCC1(C)COC(*)OC1,0.35863844
C(CC(OCC1(C)COC(*)OC1)=O)CCCCC*,0.35863844
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,0.44804899
c1(cccc(-c2oc(*)nn2)c1)-c1oc(-c2ccc(*)cc2)nn1,0.44804899
*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.39472012
c1cc2c(C(c3c-2cccc3)(c2ccc(cc2)Oc2ccc(cc2)C(*)=O)c2ccc(Oc3ccc(s3)*)cc2)cc1,0.39472012
*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,0.34695098
C(CCCCC(Nc1cccc(c1)O*)=O)CCCC(=O)Nc1ccc(cc1)*,0.34695098
*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.36085743
c1(NC(=O)*)ccc(Oc2c(-c3ccccc3Oc3ccc(NC(=O)c4cc5C(N(c6cc(N7C(c8c(cc(*)cc8)C7=O)=O)ccc6)C(=O)c5cc4)=O)cc3)cccc2)cc1,0.36085743
*C(=O)Nc1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(NC(=O)c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)c9)c8C#N)c6)C7=O)c5)c4C#N)c3)c2C#N)c1,0.36067219
c12c(C(N(c3cc(Oc4c(c(Oc5cc(ccc5)N5C(c6c(C5=O)cc(cc6)*)=O)ccc4)C#N)ccc3)C1=O)=O)cc(C(Nc1cc(Oc3c(c(Oc4cccc(c4)Oc4c(c(Oc5cccc(c5)NC(*)=O)ccc4)C#N)ccc3)C#N)ccc1)=O)cc2,0.36067219
*Nc1ccc(-c2cc3ccc2CCc2ccc(c(-c4ccc(N*)cc4)c2)CC3)cc1,0.35898594
*Nc1ccc(cc1)-c1cc2CCc3ccc(cc3-c3ccc(cc3)N*)CCc1cc2,0.35898594
*Nc1ccc(C2(c3ccc(N*)c(C)c3)CCCCC2)cc1C,0.36323819
c1cc(c(C)cc1C1(CCCCC1)c1ccc(N*)c(C)c1)N*,0.36323819
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.3268589
O(CC(C(C(F)(F)C(F)F)(F)F)(F)F)C(C(C*)(*)C)=O,0.3268589
*Nc1ccc(-c2ccc(N*)c3c(N)cccc23)c2cccc(N)c12,0.35447146
c12c(c(-c3ccc(c4c3cccc4N)N*)ccc2N*)cccc1N,0.35447146
*CCC[Si](*)(C)c1cccc(C)c1,0.40156037
c1ccc([Si](C)(*)CCC*)cc1C,0.40156037
*Nc1ccc(Oc2ccc(N*)cc2)cc1,0.33692082
c1(ccc(N*)cc1)Oc1ccc(cc1)N*,0.33692082
*Nc1ccc2c(c1N*)C(C)(C)CC2(C)C,0.36728055
c1(ccc2C(C)(CC(C)(C)c2c1N*)C)N*,0.36728055
*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.37133662
C1(=O)N(C(=O)c2cc(-c3ccc4C(=O)N(CCC[Si](C)(O[Si](C)(CCC*)C)C)C(c4c3)=O)ccc21)*,0.37133662
*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.40843871
s1c(ccc1-c1ccc(c(c1)C(F)(F)F)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc(*)cc1C(F)(F)F)*,0.40843871
*Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C(*)=O)cc3)cc1)CC2(C)C,0.37005888
C1(CC(C)(c2c1ccc(c2)O*)c1ccc(OC(=O)c2ccc(cc2)C(=O)*)cc1)(C)C,0.37005888
*c1ccc2c(c1)C(=O)N(c1ccc(OCCCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.35627754
c1c(N2C(=O)c3c(cc(cc3)C(C(F)(F)F)(C(F)(F)F)*)C2=O)ccc(OCCCCOc2ccc(cc2)N2C(=O)c3cc(ccc3C2=O)*)c1,0.35627754
*Nc1ccc(-c2cccc(-c3cc(-c4cccc(-c5cccc(N*)c5)c4)cc(-c4cccc(-c5ccccc5N)c4)c3)c2)cc1,0.35285908
c1(ccccc1-c1cc(ccc1)-c1cc(-c2cccc(-c3ccc(N*)cc3)c2)cc(-c2cc(-c3cccc(N*)c3)ccc2)c1)N,0.35285908
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,0.40000868
c1cc(cc2nc(cnc21)-c1ccc(Oc2ccc(cc2)*)cc1)-c1cc2ncc(nc2cc1)*,0.40000868
*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OCCCC)cc1,0.36060882
c1cc(OCCCC)ccc1-c1c(nc(nc1*)-c1ccc(cc1)OCCCC)OCCOC(=O)CCCC(OCCO*)=O,0.36060882
*CCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.35125346
c1(-c2ccc(-c3ccc(C(OCCCCCC*)=O)cc3)cc2)ccc(C(O*)=O)cc1,0.35125346
*Nc1ccc(-c2ccc(N*)c(C)c2)cc1C,0.348612915
c1c(C)c(N*)ccc1-c1ccc(N*)c(C)c1,0.348612915
*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,0.36531928
C(C(c1c(F)c(c(C(F)(F)F)c(c1F)F)F)*)*,0.36531928
*Nc1ccc(C2=CC3=CC[C@@H]2CC[C@@H]2C=CC(=C(c4ccc(N*)cc4)C2)CC3)cc1,0.35807069
c1cc(ccc1N*)C1[C@@H]2CC=C(C=1)CCC1=C(C[C@@H](C=C1)CC2)c1ccc(cc1)N*,0.35807069
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(Oc4cccc(Cc5cccc(*)c5)c4)cc3)c2)cc1,0.36716519
O(c1cccc(Cc2cccc(c2)*)c1)c1ccc(C(=O)c2cccc(C(c3ccc(cc3)O*)=O)c2)cc1,0.36716519
*Nc1c(/C=N\O)cc(/C=N\O)c(N*)c1N,0.30882264
O/N=C\c1c(N*)c(c(c(/C=N\O)c1)N*)N,0.30882264
*CCOC(=O)O*,0.3043208
C(COC(O*)=O)*,0.3043208
*NC1=C(C2=C(N*)NS(=O)(=O)N=C2N)C(N)=NS(=O)(=O)N1,0.31382982
S1(=O)(=O)N=C(N)C(=C(N1)N*)C1C(=NS(=O)(NC=1N*)=O)N,0.31382982
*CC(*)(C)C(=O)OCC(=O)N1CCOCC1,0.32527676
*CC(C)(*)C(=O)OCC(N1CCOCC1)=O,0.32527676
*OC(C)(CC(*)=O)C(F)(F)F,0.32631701
O(*)C(C(F)(F)F)(CC(*)=O)C,0.32631701
*Oc1cc(CCCCCCCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,0.37154084
C(c1cccc(c1)C(=O)Oc1cc(cc(c1)O*)CCCCCCCCCCC)(*)=O,0.37154084
*c1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,0.33651
C(CCCCC(Nc1ccc(*)cc1)=O)(=O)Nc1ccc(cc1)S(*)(=O)=O,0.33651
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,0.37834526
c12c(cccc2)c(c2c(C(N(c3ccc(cc3)F)C2=O)=O)c1*)-c1ccc(Oc2ccc(S(=O)(c3ccc(Oc4ccc(cc4)*)cc3)=O)cc2)cc1,0.37834526
*CC(CSC(C)C)O*,0.41844328
CC(C)SCC(C*)O*,0.41844328
*CC(*)c1ccc([CH]([Sn]([CH3])([CH3])[CH3])[Sn]([CH3])([CH3])[CH3])cc1,0.37911502
[CH3][Sn]([CH3])([CH3])[CH]([Sn]([CH3])([CH3])[CH3])c1ccc(C(C*)*)cc1,0.37911502
*Nc1ccc2c(c1)-c1ccccc1C21c2cc(N)ccc2-c2ccc(N*)cc21,0.3825956
c1c2-c3cc(ccc3C3(c2ccc1)c1cc(N)ccc1-c1ccc(cc13)N*)N*,0.3825956
*CC(*)(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,0.34042214
C(CC(Oc1ccc(cc1)OC(c1ccc(cc1)OCC)=O)=O)CCCOC(C(C)(C*)*)=O,0.34042214
*CCCCCCOC(=O)OCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,0.34845785
c1cc(ccc1OCCCCCCOC(=O)OCCCOC(OCCCCCC*)=O)Oc1ccc(O*)cc1,0.34845785
*CC(c1ccccc1)C1C(=O)OC(=O)C1*,0.33148973
C(C(C1C(C(OC1=O)=O)*)c1ccccc1)*,0.33148973
*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(OC(C)=O)c(C(C)(C)C)c3)cc2)c(*)s1,0.45309822
CC(c1c(OC(=O)C)c(cc(c1)C(c1ccc(-c2cc(*)sc2*)cc1)=C1C=C(C(=O)C(C(C)(C)C)=C1)C(C)(C)C)C(C)(C)C)(C)C,0.45309822
*CC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1*,0.35392644
C1(*)C(N(c2ccccc2)C(=O)C1C(C)(C)C*)=O,0.35392644
*c1cccc(C(=O)Nc2ccc(Oc3ccc(-c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,0.35494179
*N1C(c2cc(-c3ccc4c(c3)C(N(C4=O)c3cccc(C(Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(NC(c8cc(ccc8)*)=O)cc7)cc6)cc5)cc4)=O)c3)=O)ccc2C1=O)=O,0.35494179
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,0.36536352
ClC(F)(C1(C(F)(F)F)OC(C(F)(O1)*)(*)F)F,0.36536352
*C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,0.44667573
C(*)(c1ccc2c(c1)nc(-c1ccccc1)c(n2)-c1ccc(cc1)-c1nc2c(nc1-c1ccccc1)cc(cc2)*)=O,0.44667573
*c1cccc(Cc2cccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.38528717
c1c(cc(Cc2cc(ccc2)N2C(c3c(ccc(c3)[Si](C)(O[Si](C)(C)c3ccc4C(N(C(c4c3)=O)*)=O)C)C2=O)=O)cc1)*,0.38528717
*CC(OCCCC)C(C(=O)OC)C(*)C(=O)OC,0.3557316
C(=O)(C(C(C(OCCCC)C*)C(=O)OC)*)OC,0.3557316
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.33877986
C(COC(OCCCCCCOC(=O)OCCCCCCN1C(c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C4=O)*)cc2C1=O)=O)=O)CCCC*,0.33877986
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,0.38570941
CCCCCCOC(C(CC(OCCCCCC)=O)(C*)*)=O,0.38570941
*Nc1ccc2c3c4ccccc4c(c2c1N*)CC3,0.35026083
c12ccc(c(c1c1CCc2c2ccccc21)N*)N*,0.35026083
*NC1=C(N)[C@@H](N*)N[C@H](O)N1,0.28340014
C1(=C(N[C@@H](O)N[C@@H]1N*)N*)N,0.28340014
*Nc1ccc(C(c2ccc(N*)cc2)c2cc(C(C)C)cc(C(C)C)c2)cc1,0.37601699
C(C)(C)c1cc(cc(c1)C(c1ccc(N*)cc1)c1ccc(cc1)N*)C(C)C,0.37601699
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,0.36521953
c1cc(C(C)(c2ccc(Oc3ccc(cc3S(=O)(=O)O)S(=O)(=O)c3ccc(c(S(=O)(=O)O)c3)O*)cc2)C)ccc1*,0.36521953
*CC(=O)NCC(=O)O*,0.27858992
*OC(CNC(C*)=O)=O,0.27858992
*Nc1cc(C)c(Cc2ccc(CCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,0.35730996
